pose_id,bassil,NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z
93,pose,0.7708113193511963,0.42537105083465576,-0.19012579321861267,0.780541718006134,0.39370766282081604,-0.1686621606349945,0.7801641225814819,0.39090096950531006,-0.16881471872329712,0.7796043753623962,0.3880055546760559,-0.1689167022705078,0.7786756753921509,0.3930157721042633,-0.230917289853096,0.7769695520401001,0.39004266262054443,-0.23092569410800934,0.7750915884971619,0.3869474530220032,-0.23099388182163239,0.7608283758163452,0.3632980287075043,-0.04651840403676033,0.7574884295463562,0.36455848813056946,-0.3269350230693817,0.7524961829185486,0.4348793625831604,-0.13723652064800262,0.7507709860801697,0.431955486536026,-0.21872030198574066,0.6706819534301758,0.39252597093582153,0.14344118535518646,0.6487314701080322,0.38630345463752747,-0.4357908368110657,0.628623902797699,0.5865617990493774,0.2123636156320572,0.5812228918075562,0.5908918976783752,-0.48438209295272827,0.6333132386207581,0.7946510314941406,0.07966986298561096,0.5762413740158081,0.8353813886642456,-0.42972031235694885,0.6556815505027771,0.8448004126548767,0.06864649802446365,0.5914304256439209,0.8749718070030212,-0.5013822913169861,0.6598555445671082,0.8503953218460083,0.01056247390806675,0.604149580001831,0.887909471988678,-0.47621679306030273,0.6430032849311829,0.8494666814804077,0.04789717495441437,0.5897548198699951,0.8663038015365601,-0.4214382767677307,0.4245516359806061,0.46969643235206604,0.17533206939697266,0.4081173837184906,0.427157998085022,-0.1752787083387375,0.2850044071674347,0.5848763585090637,0.44642001390457153,0.25428059697151184,0.5775550603866577,0.06186453625559807,0.16181661188602448,0.6188889145851135,0.7483035922050476,0.1091882660984993,0.6262925863265991,0.3557567894458771,0.11980977654457092,0.5996306538581848,0.7762805223464966,0.07956039905548096,0.6072602272033691,0.37968888878822327,0.13562411069869995,0.7343414425849915,0.7166413068771362,0.08680447190999985,0.7613635063171387,0.25747841596603394
94,pose,0.7698104977607727,0.41522467136383057,-0.20187610387802124,0.7795611023902893,0.38490837812423706,-0.18047495186328888,0.7792683839797974,0.3821756839752197,-0.18060509860515594,0.7787792682647705,0.37932446599006653,-0.1807135045528412,0.7775076031684875,0.3844173550605774,-0.2403537780046463,0.775738537311554,0.3816313147544861,-0.24039749801158905,0.7737579941749573,0.37868914008140564,-0.24047024548053741,0.7591968178749084,0.35392579436302185,-0.058246832340955734,0.7554923295974731,0.355705589056015,-0.34040749073028564,0.7519265413284302,0.4243044853210449,-0.14900948107242584,0.7497400641441345,0.4218774437904358,-0.2276080697774887,0.6701074838638306,0.38131198287010193,0.1332351267337799,0.6438781023025513,0.37541553378105164,-0.45525163412094116,0.6313071846961975,0.5748441815376282,0.2180209904909134,0.5797948241233826,0.5774185061454773,-0.5227267742156982,0.6414077281951904,0.779167652130127,0.10583179444074631,0.5753371715545654,0.840423583984375,-0.48844286799430847,0.663722038269043,0.8263974785804749,0.0981169268488884,0.5923311114311218,0.8781247138977051,-0.5668953657150269,0.6826916933059692,0.8387590646743774,0.03828589245676994,0.6051954030990601,0.895028293132782,-0.5370954871177673,0.6659215688705444,0.8257617354393005,0.07424339652061462,0.5931704044342041,0.8694354891777039,-0.4792056083679199,0.4239409863948822,0.45686057209968567,0.17809809744358063,0.4063650369644165,0.41698524355888367,-0.17807823419570923,0.2867365777492523,0.58116215467453,0.45400112867355347,0.25512564182281494,0.5750910043716431,0.06194918975234032,0.16731972992420197,0.6145471334457397,0.7633177042007446,0.10803977400064468,0.6263638138771057,0.35148492455482483,0.1281760036945343,0.5991873741149902,0.7921316027641296,0.07830574363470078,0.6083507537841797,0.3748428225517273,0.13873238861560822,0.7320646047592163,0.7355127334594727,0.08693534880876541,0.7615219950675964,0.2555978000164032
95,pose,0.7676323056221008,0.4077804982662201,-0.20404304563999176,0.7775332927703857,0.3764871656894684,-0.18161539733409882,0.7773033976554871,0.37387698888778687,-0.1817670315504074,0.7768770456314087,0.37124136090278625,-0.18190161883831024,0.775159478187561,0.3757472038269043,-0.24546700716018677,0.7732419967651367,0.372881144285202,-0.24547559022903442,0.7710942029953003,0.36991286277770996,-0.2455066740512848,0.757000207901001,0.34760382771492004,-0.05975212901830673,0.7523795962333679,0.34823527932167053,-0.35998231172561646,0.750026524066925,0.4167971611022949,-0.15092945098876953,0.7473925352096558,0.4139019548892975,-0.23382221162319183,0.6715156435966492,0.37757572531700134,0.12898626923561096,0.6399845480918884,0.3689275085926056,-0.47242099046707153,0.636726975440979,0.5590599775314331,0.23747895658016205,0.5793983936309814,0.5825983285903931,-0.5246593356132507,0.6464885473251343,0.7542310357093811,0.15309837460517883,0.5755940675735474,0.8073888421058655,-0.4628080725669861,0.690531313419342,0.7975873947143555,0.15201012790203094,0.5907611846923828,0.8658891916275024,-0.5354759097099304,0.6960927248001099,0.8023624420166016,0.08859019726514816,0.6051475405693054,0.8742393851280212,-0.5096498131752014,0.6908699870109558,0.7989053726196289,0.12104351073503494,0.5915582180023193,0.8297349214553833,-0.4540640711784363,0.4235965311527252,0.4519128203392029,0.1792505532503128,0.4040115177631378,0.41386377811431885,-0.17924512922763824,0.28777292370796204,0.5762396454811096,0.4824599623680115,0.2545309364795685,0.5714289546012878,0.0713472068309784,0.17771130800247192,0.6126143336296082,0.815519392490387,0.10777666419744492,0.626430332660675,0.3658669590950012,0.13119618594646454,0.6068496108055115,0.8468893766403198,0.07777130603790283,0.6090997457504272,0.3897472023963928,0.16906052827835083,0.7312709093093872,0.7906717658042908,0.08749119192361832,0.7614006400108337,0.2636764347553253
96,pose,0.7670549154281616,0.4066289961338043,-0.20890332758426666,0.7768698334693909,0.3754920959472656,-0.18698947131633759,0.7765541672706604,0.37260234355926514,-0.18712425231933594,0.7759952545166016,0.36960369348526,-0.18724766373634338,0.7746743559837341,0.3747365176677704,-0.24912162125110626,0.772789716720581,0.37159374356269836,-0.24912859499454498,0.7706533670425415,0.36828693747520447,-0.24913516640663147,0.7557471394538879,0.34437477588653564,-0.0647398978471756,0.75180983543396,0.3459671437740326,-0.36287403106689453,0.7492421865463257,0.4143544137477875,-0.1557544767856598,0.7467902898788452,0.41157013177871704,-0.237212136387825,0.6690915822982788,0.37595483660697937,0.13182681798934937,0.6415312886238098,0.37190133333206177,-0.47798261046409607,0.6291599273681641,0.5656040906906128,0.23004846274852753,0.5802081227302551,0.5847570896148682,-0.5272975564002991,0.6344190835952759,0.7577817440032959,0.11424949765205383,0.5765513777732849,0.8285192847251892,-0.466162770986557,0.6569169759750366,0.8015064597129822,0.11048731952905655,0.5932747721672058,0.8883225321769714,-0.5412530303001404,0.6701921820640564,0.8301427364349365,0.04780568554997444,0.6097278594970703,0.9003634452819824,-0.508819580078125,0.653479814529419,0.8000397086143494,0.08151353150606155,0.5977790355682373,0.8745906949043274,-0.45512720942497253,0.4222346246242523,0.4451647698879242,0.18463149666786194,0.4041435122489929,0.4153101146221161,-0.18464559316635132,0.28844261169433594,0.5753486752510071,0.48142996430397034,0.25484806299209595,0.5732536911964417,0.05446353182196617,0.18674667179584503,0.6107181310653687,0.8085020780563354,0.10698592662811279,0.6271095275878906,0.3399328291416168,0.14225895702838898,0.6056589484214783,0.8391091823577881,0.07734444737434387,0.6107586026191711,0.36163872480392456,0.17632339894771576,0.7307208776473999,0.7846980690956116,0.08749127388000488,0.7625977396965027,0.22646751999855042
97,pose,0.7646142244338989,0.4060666263103485,-0.25340405106544495,0.7746716737747192,0.37504610419273376,-0.23164573311805725,0.7744046449661255,0.37205249071121216,-0.23178598284721375,0.7739142775535583,0.3688720762729645,-0.23189884424209595,0.772438108921051,0.3740493357181549,-0.2968865931034088,0.7705473303794861,0.37068620324134827,-0.29691797494888306,0.7683977484703064,0.36707666516304016,-0.2969511151313782,0.7538118958473206,0.341702938079834,-0.10190991312265396,0.7493492960929871,0.3428233861923218,-0.39935818314552307,0.7466801404953003,0.4135044813156128,-0.19670523703098297,0.7440339922904968,0.4105095863342285,-0.28222671151161194,0.6692981719970703,0.37263694405555725,0.10061327368021011,0.6385869979858398,0.3694247901439667,-0.5053400993347168,0.6362331509590149,0.5704333782196045,0.20317117869853973,0.5807960033416748,0.5898245573043823,-0.5490784049034119,0.6401920318603516,0.7581775784492493,0.080836720764637,0.578228771686554,0.8417233824729919,-0.4807235598564148,0.6607113480567932,0.8039417862892151,0.07181593030691147,0.5957591533660889,0.898040235042572,-0.5590229034423828,0.6668616533279419,0.8278278112411499,0.008327530696988106,0.6111592650413513,0.9077594876289368,-0.5306293368339539,0.6543950438499451,0.8044537901878357,0.047792527824640274,0.6002697348594666,0.8879892826080322,-0.4714517891407013,0.42106372117996216,0.44495904445648193,0.18481984734535217,0.4011642634868622,0.40894627571105957,-0.18482953310012817,0.2898344397544861,0.5721204280853271,0.508213460445404,0.25513625144958496,0.5716078877449036,0.08866805583238602,0.19905729591846466,0.6078907251358032,0.8599925637245178,0.10683611780405045,0.6277316212654114,0.4066360294818878,0.1713617891073227,0.6015642285346985,0.8942629098892212,0.07757079601287842,0.6124030947685242,0.4329138398170471,0.19234515726566315,0.7159438729286194,0.843381941318512,0.0877593457698822,0.7625370025634766,0.30701979994773865
98,pose,0.7634528875350952,0.4023710787296295,-0.2651592493057251,0.7735809087753296,0.3713951110839844,-0.24240489304065704,0.7733243107795715,0.368285208940506,-0.24252302944660187,0.772818386554718,0.36508747935295105,-0.24263830482959747,0.7713669538497925,0.3713509142398834,-0.30947384238243103,0.7695226669311523,0.3684820532798767,-0.3095024824142456,0.7674224972724915,0.36539167165756226,-0.3095335364341736,0.7526355981826782,0.3395839035511017,-0.10918533802032471,0.7487549185752869,0.342435747385025,-0.4131232798099518,0.7458833456039429,0.4092184007167816,-0.2068181335926056,0.7432976961135864,0.40752753615379333,-0.2950817346572876,0.667431116104126,0.3628813922405243,0.10204015672206879,0.6349082589149475,0.3724071681499481,-0.5199495553970337,0.6362677812576294,0.5304090976715088,0.25547292828559875,0.579920768737793,0.5931259989738464,-0.5675012469291687,0.6431177258491516,0.7072286605834961,0.19422712922096252,0.5785670876502991,0.8435590267181396,-0.5045271515846252,0.6634906530380249,0.7319751977920532,0.19761806726455688,0.5968547463417053,0.9004666805267334,-0.5862283110618591,0.6694289445877075,0.7471321821212769,0.13369221985340118,0.6118666529655457,0.9087298512458801,-0.5539944767951965,0.6576093435287476,0.7410321235656738,0.16342297196388245,0.6014626622200012,0.891056478023529,-0.49392029643058777,0.4194079637527466,0.4422518014907837,0.1860857456922531,0.39852723479270935,0.40619218349456787,-0.18608619272708893,0.2897495925426483,0.5717776417732239,0.513881266117096,0.25502726435661316,0.5694360136985779,0.097364142537117,0.19692949950695038,0.6052559018135071,0.8730754852294922,0.10618935525417328,0.6273514628410339,0.4346546530723572,0.1719571202993393,0.5949057936668396,0.9083906412124634,0.07767653465270996,0.6122756600379944,0.46365419030189514,0.18604722619056702,0.7150402069091797,0.8587891459465027,0.0877060815691948,0.7617738246917725,0.34162330627441406
99,pose,0.7633953094482422,0.4016786813735962,-0.27239033579826355,0.773151159286499,0.37101009488105774,-0.2507791519165039,0.772895872592926,0.3682100772857666,-0.2509029507637024,0.7723966240882874,0.3652914762496948,-0.2510233521461487,0.7707455158233643,0.37004604935646057,-0.3169732391834259,0.7687867879867554,0.3667706251144409,-0.3170018494129181,0.7665846943855286,0.36321067810058594,-0.31705042719841003,0.7521318793296814,0.3404546082019806,-0.12080888450145721,0.7478138208389282,0.3405115604400635,-0.4199087917804718,0.7455510497093201,0.4094255864620209,-0.21548005938529968,0.7428770065307617,0.40639787912368774,-0.30247440934181213,0.6676760911941528,0.3695945143699646,0.08169332146644592,0.634606122970581,0.3626854121685028,-0.5212022662162781,0.6415427327156067,0.5424644947052002,0.21268200874328613,0.5793074369430542,0.5946235060691833,-0.5757113695144653,0.6493806838989258,0.736367404460907,0.1309172660112381,0.5788372159004211,0.8562728762626648,-0.5501617193222046,0.6870660781860352,0.778316855430603,0.12965422868728638,0.5978550314903259,0.906450092792511,-0.6356096863746643,0.6873672604560852,0.7793223857879639,0.06161088868975639,0.6122272610664368,0.9091562628746033,-0.6045704483985901,0.6848577260971069,0.7759811282157898,0.09777960181236267,0.6030096411705017,0.8970888257026672,-0.5413317084312439,0.4192560911178589,0.44679781794548035,0.18588216602802277,0.3975888788700104,0.40303918719291687,-0.18588368594646454,0.2917774021625519,0.5699060559272766,0.5063633322715759,0.2537192404270172,0.5673695802688599,0.09182759374380112,0.20104002952575684,0.602120041847229,0.855104386806488,0.10543491691350937,0.6262873411178589,0.4084034860134125,0.18539899587631226,0.5854411721229553,0.8891798257827759,0.0764462947845459,0.6104074716567993,0.4346506893634796,0.195017009973526,0.7061439156532288,0.83945631980896,0.08712221682071686,0.76153564453125,0.30809682607650757
100,pose,0.7615513205528259,0.39984965324401855,-0.19120801985263824,0.7714018225669861,0.3702532947063446,-0.17024478316307068,0.7710434198379517,0.36748379468917847,-0.1704055815935135,0.7704387307167053,0.3645446300506592,-0.1704840511083603,0.7694553136825562,0.3694041073322296,-0.23381665349006653,0.7677187323570251,0.366299033164978,-0.23383569717407227,0.7657385468482971,0.36289989948272705,-0.23391734063625336,0.750362753868103,0.34046807885169983,-0.05080639570951462,0.7469989657402039,0.3409160375595093,-0.3368002474308014,0.7433751225471497,0.40723514556884766,-0.13952207565307617,0.7415479421615601,0.4043194651603699,-0.22270752489566803,0.665887713432312,0.3692359924316406,0.14550262689590454,0.6356233954429626,0.36069729924201965,-0.453425794839859,0.631685197353363,0.5506234765052795,0.23884114623069763,0.580025315284729,0.570066511631012,-0.4956933557987213,0.6361496448516846,0.7526659369468689,0.1323961466550827,0.5796451568603516,0.7414523363113403,-0.4270976483821869,0.6544613242149353,0.7983976602554321,0.1301015466451645,0.5930763483047485,0.7661694288253784,-0.49469703435897827,0.6592770218849182,0.8233898878097534,0.06497041881084442,0.5973141193389893,0.701332151889801,-0.4750934839248657,0.6585853099822998,0.8223506212234497,0.09988929331302643,0.5992752909660339,0.7480707764625549,-0.4207312762737274,0.4180012047290802,0.44015341997146606,0.1841992437839508,0.3981255292892456,0.4006553292274475,-0.18411540985107422,0.29020941257476807,0.5676537752151489,0.4843307435512543,0.2539573907852173,0.5656678080558777,0.04380350559949875,0.20187321305274963,0.5984740257263184,0.7932062745094299,0.10455408692359924,0.6260271072387695,0.29005059599876404,0.17913976311683655,0.5833560228347778,0.8216590881347656,0.07551712542772293,0.6100323796272278,0.3079002797603607,0.19429607689380646,0.6987595558166504,0.770094096660614,0.08641424030065536,0.7609917521476746,0.17484377324581146
101,pose,0.7594267725944519,0.40021583437919617,-0.19823633134365082,0.7697188258171082,0.3704982399940491,-0.17546989023685455,0.7694108486175537,0.36770564317703247,-0.17561526596546173,0.768842875957489,0.3647293746471405,-0.17569349706172943,0.7675129175186157,0.3693394064903259,-0.23975436389446259,0.7656465172767639,0.36601755023002625,-0.2397693693637848,0.7635174989700317,0.3623867630958557,-0.2398259937763214,0.7487106323242188,0.3398100435733795,-0.05019587650895119,0.7446890473365784,0.33968156576156616,-0.33971771597862244,0.7413429021835327,0.40735241770744324,-0.1447821706533432,0.7390890717506409,0.40405482053756714,-0.22899620234966278,0.6663504838943481,0.36997684836387634,0.14368344843387604,0.6358594298362732,0.3566870093345642,-0.4567324221134186,0.6427091360092163,0.5550098419189453,0.2524811625480652,0.5796412229537964,0.5439354181289673,-0.4961540400981903,0.6816248297691345,0.7556890249252319,0.15583457052707672,0.5765721201896667,0.63785719871521,-0.40326085686683655,0.6919616460800171,0.8045249581336975,0.15108980238437653,0.5804468393325806,0.6465908885002136,-0.46573084592819214,0.6932828426361084,0.8228086829185486,0.09202004224061966,0.5875612497329712,0.6365529298782349,-0.45309293270111084,0.6839891076087952,0.8117213845252991,0.12364841252565384,0.5893250703811646,0.6382369995117188,-0.39858993887901306,0.41724154353141785,0.4418213665485382,0.1819113940000534,0.398424357175827,0.3965379297733307,-0.1818186342716217,0.2919459939002991,0.5652490854263306,0.5074688196182251,0.2540944218635559,0.5610992908477783,0.05097982659935951,0.20544782280921936,0.5979024171829224,0.8471599817276001,0.10441232472658157,0.6254310607910156,0.3192870020866394,0.1847701072692871,0.5829175710678101,0.8785850405693054,0.07557345181703568,0.6095285415649414,0.33951765298843384,0.2052716314792633,0.7007997632026672,0.8235741257667542,0.085992731153965,0.7608606219291687,0.20339174568653107
102,pose,0.7603656649589539,0.4010668396949768,-0.28517597913742065,0.7705974578857422,0.3717731535434723,-0.26308000087738037,0.7702925205230713,0.3690955638885498,-0.26321113109588623,0.7697287797927856,0.3662382960319519,-0.2633400857448578,0.7683802843093872,0.37030214071273804,-0.32902711629867554,0.7665114998817444,0.3668368458747864,-0.3290700614452362,0.7643868327140808,0.3630698323249817,-0.329139769077301,0.7492871880531311,0.34099704027175903,-0.13100522756576538,0.7453460693359375,0.3398295044898987,-0.4270157516002655,0.74232017993927,0.4085192382335663,-0.22767606377601624,0.7400588989257812,0.40516525506973267,-0.3137069046497345,0.6630364060401917,0.3733789026737213,0.0716112032532692,0.6327756643295288,0.3609296381473541,-0.5293657779693604,0.63472980260849,0.5737800598144531,0.16749228537082672,0.5729548335075378,0.5645398497581482,-0.5833086371421814,0.6469604969024658,0.7931153774261475,0.03775782510638237,0.576020359992981,0.8048490285873413,-0.563744843006134,0.6677124500274658,0.8374174237251282,0.024883436039090157,0.5817026495933533,0.8526532649993896,-0.6516455411911011,0.6670209765434265,0.8468252420425415,-0.041078247129917145,0.5953910946846008,0.8581628203392029,-0.6214077472686768,0.6508874893188477,0.8466470241546631,0.0030504062306135893,0.5908248424530029,0.8450157046318054,-0.5552961826324463,0.417446494102478,0.4423682689666748,0.18353210389614105,0.39847832918167114,0.3985954523086548,-0.183441162109375,0.2899579107761383,0.5663942098617554,0.4933754503726959,0.2538149356842041,0.5622325539588928,0.054075609892606735,0.2033006101846695,0.5980749130249023,0.8363234400749207,0.10414755344390869,0.6254252195358276,0.3594227731227875,0.181998148560524,0.5832781195640564,0.8693772554397583,0.07563559710979462,0.6094098091125488,0.3834395706653595,0.1994711458683014,0.7019058465957642,0.8098679184913635,0.08598136156797409,0.7609585523605347,0.2452162802219391
103,pose,0.7609222531318665,0.40161916613578796,-0.27780598402023315,0.7711102366447449,0.3722200095653534,-0.255573034286499,0.7708063721656799,0.3695731461048126,-0.25570330023765564,0.7702582478523254,0.36676475405693054,-0.2558179497718811,0.7689219117164612,0.3708374500274658,-0.321360319852829,0.7670584917068481,0.3674373924732208,-0.3214072287082672,0.764944851398468,0.3637373745441437,-0.3214789032936096,0.74984210729599,0.3419492542743683,-0.12457688897848129,0.7458627223968506,0.34071531891822815,-0.42027685046195984,0.7429168224334717,0.40908172726631165,-0.22095322608947754,0.7406847476959229,0.40589383244514465,-0.30689537525177,0.6635130643844604,0.3750864267349243,0.07758700847625732,0.6325735449790955,0.3613898754119873,-0.5249817371368408,0.6351086497306824,0.5766767263412476,0.1744837909936905,0.5712022185325623,0.5654771327972412,-0.5735374093055725,0.6471339464187622,0.7960470914840698,0.05238328129053116,0.5762014985084534,0.8400564193725586,-0.5408923029899597,0.6670664548873901,0.8354934453964233,0.04216231033205986,0.5821171402931213,0.8849181532859802,-0.6246410012245178,0.6685150861740112,0.8463627099990845,-0.023018844425678253,0.5994673371315002,0.8926737904548645,-0.5971423387527466,0.6548945307731628,0.8410689234733582,0.018176313489675522,0.5910742282867432,0.8724536895751953,-0.5330139994621277,0.417619913816452,0.4423846900463104,0.18426373600959778,0.3986649513244629,0.40028107166290283,-0.1841808408498764,0.28994691371917725,0.5650898218154907,0.49751025438308716,0.25282371044158936,0.5618560910224915,0.05732253938913345,0.2051946371793747,0.5947770476341248,0.8412309288978577,0.10318158566951752,0.6252484917640686,0.3581085205078125,0.18859480321407318,0.5791493058204651,0.8743324875831604,0.07525885105133057,0.608968198299408,0.38164421916007996,0.1991884410381317,0.6969500184059143,0.8198255896568298,0.08507009595632553,0.7609467506408691,0.24351419508457184
104,pose,0.7612225413322449,0.40391120314598083,-0.27229592204093933,0.7715364694595337,0.374005526304245,-0.2501603066921234,0.7713193893432617,0.3712872564792633,-0.2502906620502472,0.7708523869514465,0.3683528006076813,-0.25040310621261597,0.7693600058555603,0.3728140592575073,-0.3170492947101593,0.7676790952682495,0.3695123791694641,-0.31707334518432617,0.7657713294029236,0.3658919334411621,-0.31713277101516724,0.7508920431137085,0.34307506680488586,-0.11904173344373703,0.7469509840011597,0.3430677354335785,-0.42052385210990906,0.743675947189331,0.4115414619445801,-0.215204656124115,0.7411543726921082,0.408403605222702,-0.3028145432472229,0.6655431389808655,0.37834957242012024,0.0837235152721405,0.632860004901886,0.36144328117370605,-0.5258176922798157,0.6430094242095947,0.5818091630935669,0.18951648473739624,0.5712922215461731,0.5699312090873718,-0.5866720676422119,0.6538699269294739,0.7977084517478943,0.12050917744636536,0.5765262246131897,0.8345035910606384,-0.5657642483711243,0.6719720959663391,0.8349640965461731,0.11886397004127502,0.5860825777053833,0.8945102691650391,-0.6500486135482788,0.6735852360725403,0.8463538885116577,0.05208000913262367,0.6052476763725281,0.9007229208946228,-0.6229018568992615,0.6605451107025146,0.8387411236763,0.08743339031934738,0.59868985414505,0.8914499878883362,-0.5580676794052124,0.41767358779907227,0.4482465088367462,0.18471457064151764,0.3987902104854584,0.401448518037796,-0.18467292189598083,0.29051437973976135,0.565867006778717,0.5073869824409485,0.25126805901527405,0.561983585357666,0.05824249982833862,0.20397783815860748,0.5949651598930359,0.8601683378219604,0.10311301052570343,0.625018298625946,0.35826513171195984,0.18725284934043884,0.5792106986045837,0.8941045999526978,0.07488498836755753,0.6078476905822754,0.38166865706443787,0.19709786772727966,0.6979495882987976,0.8394660353660583,0.08461742103099823,0.760476291179657,0.24356169998645782
105,pose,0.7613264918327332,0.41156524419784546,-0.24749979376792908,0.7717541456222534,0.38246041536331177,-0.22398796677589417,0.771593451499939,0.37975192070007324,-0.22407345473766327,0.7711659073829651,0.37677472829818726,-0.22416655719280243,0.7695285081863403,0.380935937166214,-0.2906079888343811,0.7679044604301453,0.37734684348106384,-0.29062527418136597,0.7660551071166992,0.37333109974861145,-0.29068872332572937,0.7513155341148376,0.34875020384788513,-0.09213708341121674,0.7475247979164124,0.34886589646339417,-0.39178696274757385,0.7440609335899353,0.41720885038375854,-0.19035916030406952,0.7412715554237366,0.4140153229236603,-0.2777145206928253,0.6662093997001648,0.379065603017807,0.12204372882843018,0.6344845294952393,0.3650510907173157,-0.508220911026001,0.6423121690750122,0.5324124097824097,0.3162120282649994,0.5684468746185303,0.5710923075675964,-0.5499006509780884,0.6715789437294006,0.6853824257850647,0.33157822489738464,0.5682222843170166,0.7875505089759827,-0.4950731098651886,0.6899286508560181,0.7056955695152283,0.3430604040622711,0.582374632358551,0.8520981669425964,-0.5650225877761841,0.7125995755195618,0.669106662273407,0.28732919692993164,0.6005904078483582,0.8581600189208984,-0.5457939505577087,0.7036423087120056,0.6675223112106323,0.30482813715934753,0.5867944359779358,0.8111011981964111,-0.48783689737319946,0.41777321696281433,0.4495680332183838,0.1846512258052826,0.3989497423171997,0.4025609791278839,-0.1846085637807846,0.2913970649242401,0.5660502314567566,0.5129224061965942,0.2515701353549957,0.5624538064002991,0.059307683259248734,0.20375587046146393,0.5926870703697205,0.8714501857757568,0.10311354696750641,0.6240959763526917,0.3475908637046814,0.18651658296585083,0.5735060572624207,0.9059449434280396,0.0750150978565216,0.607031524181366,0.37057700753211975,0.1961098164319992,0.688014030456543,0.8579886555671692,0.08437445014715195,0.7582403421401978,0.23761534690856934
